SceneID	Comment	SceneType	IsStaticScene	PreTask	PreScene	RequiredLevel	combatlevel	SyncMode	SwitchToSelf	CanReconnect	EndTimeOut	IsCanQuit	DelayTransfer	LineRoleCount	Buff	SceneFile	UnitySceneFile	ScenePath	BGM	BlockFilePath	OperationSettings	StartPos	StartFace	StartRot	Chapter	UIPos	BoxUIPos	UIIcon	FatigueCost	ViewableDropList	Exp	Drop	Drop1	Drop2	Drop3	Drop4	Drop5	Money	FirstDownExp	FirstDownDrop	FirstDownDropNoMult	FirstDownMoney	FirstSSS	ExpSealReward	SceneChest	DiamondDropID	GoldDropID	SilverDropID	CopperDropID	SBox	SSBox	SSSBox	SPeerBox	SSPeerBox	SSSPeerBox	PeerBox	SelectBoxTime	IsBoss	RecommendPower	BossAvatar	BossIcon	EndCutScene	EndCutSceneTime	WinCondition	LoseCondition	WinDelayTime	CycleLimitTime	DayLimit	AwardRate	CoolDown	DayLimitGroupID	CanDrawBox	HasFlyOut	DynamicScene	EnvSet	CanRevive	ReviveNumb	ReviveCost	ReviveMoneyCost	ReviveTime	ReviveBuff	ReviveBuffTip	CanPause	ShowUp	LoadingTips	LoadingPic	SceneCanNavi	ShowAutoFight	ShowBattleStatistics	RandomTaskType	RandomTaskSpecify	UseSupplement	HurtCoef	MiniMap	MiniMapSize	MiniMapOutSize	MiniMapRotation	StaticMiniMapCenter	SceneAI	DummyRoleDashProbability	PPTCoff	AtkType	PPTCoffEx	DefType	GuildExpBounus	FailText	LeaveSceneTip	RecommendHint	TeamInfoDefaultTab	CombatType	SweepNeedPPT	TimeCounter	HasComboBuff	DisplayPet	AutoReturn	StoryDriver	MinPassTime	ShowSkill	ShowNormalAttack	WinConditionTips	BattleExplainTips	DPS	CanVIPRevive	HideTeamIndicate	ShieldSight	SpecifiedTargetLocatedRange	SpactivityActiveDrop	SpActivityDrop	VipReviveLimit	SweepTicket	ResultRevive	CombatFormula	CanUseMecha	CarryFollowerType	FairAttrGroup	PlayerNumberAttrChange	CanRollItem	RollItemDrop	SuperRareRollItem	RollItemTime	RollItemEndTime	FirstPassTime	ReviveAddPassTime
43	矿脉争夺战	28	0					1	TRUE			FALSE				Level/Other/ziyuanzhengduo_pvp	DN_Lv6_6_2	DN_Lv_6/DN_Lv6_6_2/DN_Lv6_6_2	Audio/mapambience/PVP	Table/SceneBlock/scene602	5|1005	107.6=8=80.64|108.58=8=99.77	0|180	0|0|0|1																																		FALSE	0													FALSE	FALSE	ziyuanzhengduo		FALSE							FALSE	FALSE	击败敌方公会队伍，争夺矿脉资源！	Loading_15	FALSE	FALSE	FALSE				1	minimap_602_guildwar	200|200															1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		击败敌队可获得矿脉{n}资源，概率获得仪式卡		1	FALSE		-1						1	FALSE	0									
50	龙舟竞速等待区	34	1					1	FALSE			FALSE		30			3v3_daiji	DN_FB/3v3_daiji/3v3_daiji	Audio/mapambience/huanle	Table/SceneBlock/3v3_daiji	1|1001	63.28=0.07=62.39		0|-160|0|1																																		FALSE	0													FALSE	FALSE			FALSE							FALSE	FALSE	龙舟竞速，随机8人一组匹配到比赛场景进行比赛	l_bj_qmsm	FALSE	FALSE	FALSE				1	minimap_3v3_0	100|100		180														1000		FALSE	TRUE			0	FALSE	FALSE				1	FALSE		-1					1	2	FALSE	0									
51	龙舟竞速比赛区	35	0					1	TRUE			TRUE				Level/Racing/horseracing_online	saima01	DN_FB/saima01/saima01	Audio/mapambience/BGM_Desert	Table/SceneBlock/saima01	51|51	183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28|183.59=4.4=70.28	220|220|220|220|220|220|220|220	0|220|0|1																																		TRUE	0				0	1=0	2=0		1	1				TRUE	FALSE	horseracing		FALSE							FALSE	FALSE	龙舟竞速中玩家可以使用道具互相干扰对方，看谁能先达到终点	l_bj_qmsm	TRUE	FALSE	FALSE				1	minimap_race	200|200		220		Scene_racing_online												50000		FALSE	TRUE	30		0	FALSE	FALSE				1	FALSE	1|3	0					1	1	FALSE	0									
52	英雄战场	36	0					1	TRUE	TRUE	60	FALSE		0		Level/Other/herobattle	hero	DN_FB/hero/hero	Audio/mapambience/PVP	Table/SceneBlock/hero	31|1031	102.07=0=29.96|17.64=0=30	-90|90	0|135|0|1																																		FALSE	0													FALSE	FALSE	herobattle		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_hero	120|60|25	1.6|1.2	0	60|0|30	Scene_herobattlefield											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		12						1	FALSE	0									
53	领地争夺战（等待）	38	0			32		1	TRUE			TRUE		10	41004=1	Level/Other/gonghuilingdi_wait	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	20.4=0=186.41|182.52=0=13.23	-180|0	0|135|0|1																																		FALSE	0													FALSE	FALSE	wait_scene		FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0													1	1000	1|150|10	FALSE	FALSE			0	FALSE	FALSE		占领战场据点获得积分{n}积分高的公会最终占领		1	TRUE		-1						2	FALSE	0									
54	狂风战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_wind	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0					4=3600	3=3600							FALSE	FALSE	fight_scene	0=86400=0	FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
55	怒雷战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_lightning	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0													FALSE	FALSE	fight_scene	0=86400=4	FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
56	寒霜战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_ice	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0													FALSE	FALSE	fight_scene	0=86400=3	FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
57	毒云战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_poison	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0													FALSE	FALSE	fight_scene	0=86400=1	FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
58	焚炎战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_fireball	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0													FALSE	FALSE	fight_scene	0=86400=2	FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
59	藤蔓战场	39	0			32		1	TRUE			TRUE			41004=1|600005=1	Level/Other/gonghuilingdi_fight_tie	gonghuilingdi	DN_FB/gonghuilingdi/gonghuilingdi	Audio/mapambience/PVP	Table/SceneBlock/gonghuilingdi	5|1005	102.4=5=45.8|98.3=5=157.2	0|180	0|135|0|1																																		FALSE	0													FALSE	FALSE	fight_scene		FALSE							FALSE	FALSE	公会领地争夺，赢取每日公会拍卖行道具分红！	Loading_15	FALSE	FALSE	FALSE				1	minimap_zdz	200|200|15		0		Scene_gonghuilingdi											1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE		每个据点20秒积分+30{n}积分达到3万即可获胜		1	TRUE		-1						2	FALSE	0									
60	神圣联赛	40	0			40		1	TRUE			FALSE	0.5		13=1		pvp	DN_FB/pvp/pvp	Audio/mapambience/PVP	Table/SceneBlock/pvp	4|1004	32.80461=0=44.36881|44.46961=0=32.70381	180|0	0|180|0|1																																		FALSE	0													FALSE	FALSE	pvp		FALSE							FALSE	FALSE	最强战队，舍我其谁！	Loading_06	FALSE	FALSE	FALSE				1	minimap_1v1tts	200|300		0													1	1000		FALSE	FALSE			0	TRUE	TRUE				1	TRUE		-1						1	FALSE	0									
61	英雄战场	36	0					1	TRUE	TRUE	60	FALSE		0		Level/Other/herobattle_1	hero2	DN_FB/hero2/hero2	Audio/mapambience/PVP	Table/SceneBlock/hero2	31|1031	22.32=0.04=21.99|98.99=0=98.53	50|-130	0|130|0|1																																		FALSE	0													FALSE	FALSE	herobattle1		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_hero1	120|120|20	1.6|1.2	0	60|0|60	Scene_herobattlefield_1											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		12						1	FALSE	0									
62	全民PK赛（天梯）	45	0					1	TRUE			FALSE		0	13=1		pvp	DN_FB/pvp/pvp	Audio/mapambience/PVP	Table/SceneBlock/pvp	4|1004	32.80461=0=44.36881|44.46961=0=32.70381	135|-45	0|135|0|1																																		FALSE	0													FALSE	FALSE	pvp		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_1v1tts	80|80		0													1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
63	天梯赛	46	0					1	TRUE			TRUE	0.5	0	13=1		pvp	DN_FB/pvp/pvp	Audio/mapambience/PVP	Table/SceneBlock/pvp	4|1004	32.80461=0=44.36881|44.46961=0=32.70381	135|-45	0|135|0|1																																		FALSE	0													FALSE	FALSE	pvp		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_1v1tts	80|80		0													1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						1	FALSE	0									
64	英雄峡谷	47	0					1	TRUE	TRUE	60	FALSE		0		Level/Other/MOBA_1way	yingxiongxiagu	DN_FB/yingxiongxiagu/yingxiongxiagu	Audio/mapambience/PVP	Table/SceneBlock/yingxiongxiagu	31|1071	119.389=0=48.005|16.73062=0=48.11657	0|0	0|0|0|1																																		FALSE	0													FALSE	FALSE	yingxiongxiagu		FALSE							FALSE	FALSE	团结一致，摧毁敌方基地获得最终胜利|胜不骄败不馁，人生总是有输有赢	Loading_06	TRUE	FALSE	FALSE				1	minimap_yxxg	136|80|20	1.6|1.2	0	68|0|40	Scene_MOBA_1way											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	TRUE		12						1	FALSE	0									
65	英雄战场	36	0					1	TRUE	TRUE	60	FALSE		0		Level/Other/herobattle_2	hero3	DN_FB/hero3/hero3	Audio/mapambience/PVP	Table/SceneBlock/hero3	31|1031	25.53=5.232557=75.64548|122.57=5.232557=75.6	90|-90	0|90|0|1																																		FALSE	0													FALSE	FALSE	herobattle2		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_yxzc	150|150|20	1.6|1.2	0	75|0|75	Scene_herobattlefield_2											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		12						1	FALSE	0									
66	全民PK赛（天梯2:2）	53	0					1	TRUE			FALSE		0	13=1		pvp	DN_FB/pvp/pvp	Audio/mapambience/PVP	Table/SceneBlock/pvp	4|1004	32.80461=0=44.36881|44.46961=0=32.70381	135|-45	0|135|0|1																																		FALSE	0													FALSE	FALSE	pvp		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_1v1tts	80|80		0													1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
67	爱的抱抱等待区	79	0					1	FALSE			FALSE		30			3v3_daiji	DN_FB/3v3_daiji/3v3_daiji	Audio/mapambience/huanle	Table/SceneBlock/3v3_daiji	1|1001	63.28=0.07=62.39		0|-160|0|1																																		FALSE	0													FALSE	FALSE			FALSE							FALSE	FALSE	爱的抱抱随机40人一组匹配到比赛场景进行比赛	l_bj_adbb	FALSE	FALSE	FALSE				1	minimap_3v3_0	100|100		180														1000	1|600|10	FALSE	TRUE			0	FALSE	FALSE				1	FALSE		-1					1	2	FALSE	0									
68	爱的抱抱比赛区	80	0					1	TRUE			TRUE					dance	DN_FB/dance/dance	Audio/mapambience/BGM_Dance	Table/SceneBlock/dance	41|1010	24.25=0.8=26.81		0|0|0|1																																		TRUE	0													FALSE	FALSE			FALSE							FALSE	FALSE	爱的抱抱中玩家需要保证格子上的数字与人数相符	l_bj_adbb	TRUE	FALSE	FALSE				1	minimap_dance	50|50|100		0	26|0|25													50000		FALSE	TRUE	30		0	FALSE	FALSE				1	FALSE	2|3	0					1	1	FALSE	4									
70	跨服大乱斗等待区	60	0					1	FALSE			TRUE		30			3v3_daiji	DN_FB/3v3_daiji/3v3_daiji	Audio/mapambience/shulin	Table/SceneBlock/3v3_daiji	1|1001	63.28=0.02=62.39		0|-160|0|1																																		FALSE	0													FALSE	FALSE			FALSE							FALSE	FALSE	跨服大乱斗，每周五晚9点，全民皆敌有你更精彩！|巅峰混战，赢取龙币和龙器宝箱！	Loading_27	FALSE	FALSE	FALSE				1	minimap_3v3_0	100|100		180														1000		FALSE	TRUE			0	FALSE	FALSE				1	FALSE		-1						2	FALSE	4									
71	跨服大乱斗战场	61	0					1	TRUE			TRUE			41004=1	Level/Activity/BigMelee	DN_Lv5_5_3	DN_Lv_5/DN_Lv5_5_3/DN_Lv5_5_3	Audio/mapambience/PVP	Table/SceneBlock/scene503	5|1005	61.25=9.35=108.69|55.36=13.15=139.58|60.12=13.15=147.48|43.92=13.15=166.31|37.63=13.15=135.59|28.66=13.15=143.82|59.51=13.15=157.35	-25|-50|-80|180|0|65|-115	0|-50|0|1																																		FALSE	0													FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	大乱斗即将开始，尽全力击败其他玩家和怪物获取积分赢取奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_500	200|200		-50		Scene_BigMelee											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	4									
72	普通婚礼	63	0					1	TRUE			TRUE		30		Level/Other/Scene_wadding_ordinary	gaojigu	DN_FB/gaojigu/gaojigu	Audio/mapambience/hunli	Table/SceneBlock/gaojigu	6|1006	44.82=5.00061=138.08		0|0|0|1																																		FALSE																Scene_wadding_ordinary	0=86400=0	FALSE								FALSE	在家园中可以烹饪和钓鱼，收获的作物可以用来烹饪和举办宴会哟	Loading_01|Loading_02|Loading_00|Loading_03	TRUE	FALSE	FALSE				1						Scene_marry_ordinary_ai												1000		FALSE	FALSE			0	FALSE	FALSE				1	FALSE		-1						2	FALSE	4									
73	豪华婚礼	63	0					1	TRUE			TRUE		30		Level/Other/Scene_wadding_luxury	gaojigu	DN_FB/gaojigu/gaojigu	Audio/mapambience/hunli	Table/SceneBlock/gaojigu	6|1006	44.82=5.00061=138.08		0|0|0|1																																		FALSE																Scene_wadding_luxury	0=86400=1	FALSE								FALSE	在家园中可以烹饪和钓鱼，收获的作物可以用来烹饪和举办宴会哟	Loading_01|Loading_02|Loading_00|Loading_03	TRUE	FALSE	FALSE				1						Scene_marry_luxury_ai												1000		FALSE	FALSE			0	FALSE	FALSE				1	FALSE		-1						2	FALSE	4									
74	感情历练	66	0					1	TRUE			TRUE				Level/Other/Scene_wadding_fightning_new	jintaifeng	DN_FB/jintaifeng/jintaifeng	Audio/mapambience/dazhujiaochaoxue	Table/SceneBlock/jintaifeng	31|1031	75.11346=28.4=171.0769		0|0|0|1								74001|74002	74001|74002	74001|74002	74001|74002	74001|74002	74001|74002			74001|74002																		TRUE	0					1=0	2=0							FALSE	FALSE	Scene_wadding_fightning		FALSE							FALSE	FALSE	通过走位来帮你的爱人尽量多的抵挡伤害|被控制住的人记得使用技能来帮助你的爱人	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	FALSE	FALSE	FALSE				1	minimap_cx_tfj	150|200		0		Scene_marry_fighting_new							不要气馁哦，在来一次就成功了哦	情侣副本不限次数			0	1000		FALSE	FALSE	30		0	TRUE	TRUE					FALSE		-1			1			1	FALSE	4									
81	跨服大乱斗战场	61	0					1	TRUE			TRUE			41004=1	Level/Activity/BigMelee	DN_Lv5_5_31	DN_Lv_5/DN_Lv5_5_3/DN_Lv5_5_3	Audio/mapambience/PVP	Table/SceneBlock/scene503	5|1005	61.25=9.35=108.69|55.36=13.15=139.58|60.12=13.15=147.48|43.92=13.15=166.31|37.63=13.15=135.59|28.66=13.15=143.82|59.51=13.15=157.35	-25|-50|-80|180|0|65|-115	0|-50|0|1																																		FALSE	0													FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	大乱斗即将开始，尽全力击败其他玩家和怪物获取积分赢取奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_500	200|200		-50		Scene_BigMelee											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
82	跨服大乱斗战场	61	0					1	TRUE			TRUE			41004=1	Level/Activity/BigMelee	DN_Lv5_5_3	DN_Lv_5/DN_Lv5_5_3/DN_Lv5_5_3	Audio/mapambience/PVP	Table/SceneBlock/scene503	5|1005	61.25=9.35=108.69|55.36=13.15=139.58|60.12=13.15=147.48|43.92=13.15=166.31|37.63=13.15=135.59|28.66=13.15=143.82|59.51=13.15=157.35	-25|-50|-80|180|0|65|-115	0|-50|0|1																																		FALSE	0													FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	大乱斗即将开始，尽全力击败其他玩家和怪物获取积分赢取奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_500	200|200		-50		Scene_BigMelee											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
83	跨服大乱斗战场	61	0					1	TRUE			TRUE			41004=1	Level/Activity/BigMelee	DN_Lv5_5_31	DN_Lv_5/DN_Lv5_5_3/DN_Lv5_5_3	Audio/mapambience/PVP	Table/SceneBlock/scene503	5|1005	61.25=9.35=108.69|55.36=13.15=139.58|60.12=13.15=147.48|43.92=13.15=166.31|37.63=13.15=135.59|28.66=13.15=143.82|59.51=13.15=157.35	-25|-50|-80|180|0|65|-115	0|-50|0|1																																		FALSE	0													FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	大乱斗即将开始，尽全力击败其他玩家和怪物获取积分赢取奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_500	200|200		-50		Scene_BigMelee											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
84	跨服大乱斗战场	61	0					1	TRUE			TRUE			41004=1	Level/Activity/BigMelee	DN_Lv5_5_3	DN_Lv_5/DN_Lv5_5_3/DN_Lv5_5_3	Audio/mapambience/PVP	Table/SceneBlock/scene503	5|1005	61.25=9.35=108.69|55.36=13.15=139.58|60.12=13.15=147.48|43.92=13.15=166.31|37.63=13.15=135.59|28.66=13.15=143.82|59.51=13.15=157.35	-25|-50|-80|180|0|65|-115	0|-50|0|1																																		FALSE	0													FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	大乱斗即将开始，尽全力击败其他玩家和怪物获取积分赢取奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_500	200|200		-50		Scene_BigMelee											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						2	FALSE	0									
91	战场等待区	67	0					1	TRUE			FALSE		30			3v3_daiji	DN_FB/3v3_daiji/3v3_daiji	Audio/mapambience/shulin	Table/SceneBlock/3v3_daiji	1|1001	63.28=0.02=62.39		0|-160|0|1																																		FALSE	0													FALSE	FALSE			FALSE							FALSE	FALSE	巅峰混战，击败怪物掉落龙器、金币奖励！	Loading_27	FALSE	FALSE	FALSE				1	minimap_3v3_0	100|100		180														1000		FALSE	TRUE			0	FALSE	FALSE				1	FALSE		-1						2	FALSE	0									
92	乱斗战场	68	0					1	TRUE			FALSE			41004=1|600005=1	Level/Activity/BigMelee_blackmountain	DN_LV2_2_4	DN_LV_2/DN_LV2_2_4/DN_LV2_2_4	Audio/mapambience/PVP	Table/SceneBlock/scene204	5|1005	159.98=5.06=168.38|148.86=4.988=171.31|131.71=5.141=163.1|134.19=5.65=144.32|153.82=5.24=138.06|168.41=5.048=152.83|120.73=10.98=123.284|139.35=11.059=116.287|116.97=10.99=106.02|108.85=11.004=117.73	220|180|120|30|0|-90|30|-100|-20|130	0|30|0|1																																		FALSE	0							8						FALSE	FALSE	BigMelee		FALSE							FALSE	FALSE	乱斗战场即将开放，尽全力击败其他玩家和BOSS怪物获取丰厚掉落奖励吧！	Loading_27	FALSE	FALSE	FALSE				1	minimap_204	200|200		30		Scene_BigMelee_blackmountain											1	1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1					1	2	FALSE	0									
93	跨服GVG	72	0					1	TRUE		60	FALSE		20		Level/Other/gvg	gvg	DN_FB/gvg/gvg	Audio/mapambience/PVP	Table/SceneBlock/gvg	5|1932	50=0.05=30|50=0.05=69	0|180	0|-180|0|1																																		FALSE	0													FALSE	FALSE	gvg		FALSE							FALSE	FALSE	积分赛每个成员只可以上阵一局战斗哦，为公会积分排名加油战斗吧！|参战公会成员可以在观战时点击鼓舞按钮免费提升己方参战成员属性哦！	Loading_15	FALSE	FALSE	FALSE				1	minimap_GVG	100|100		-180													1	1000		FALSE	FALSE			0	TRUE	TRUE				1	TRUE		-1						2	FALSE	0									
94	角斗场	77	0					1	TRUE			TRUE	0.5	0	13=1		pvp02	DN_FB/pvp02/pvp02	Audio/mapambience/PVP	Table/SceneBlock/pvp02	4|1004	32.80461=0=44.36881|44.46961=0=32.70381	135|-45	0|135|0|1																																		FALSE	0													FALSE	FALSE	duel		FALSE							FALSE	FALSE	正在让所有观众入场就位，请稍候|胜不骄败不馁，人生总是有输有赢	Loading_06	FALSE	FALSE	FALSE				1	minimap_1v1tts	80|80		0													1	1000	1|150|10	FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						3	FALSE	0									
95	佣兵试炼B	75	0			130		1	TRUE			TRUE				Level/Other/Monster_mecha_1	heilong04	DN_FB/heilong04/heilong04	Audio/mapambience/hailong	Table/SceneBlock/heilong04	41|1043	65=9.6=49		0|90|0|1																																		FALSE	0					1=0	2=0							FALSE	FALSE	Monster_mecha_1		FALSE							FALSE	FALSE	130级开放机甲系统，乘骑机甲，化身传说英雄，就在130级，等你来战。	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	FALSE	FALSE	TRUE				1	minimap_heilong04	100|100		90									不要气馁哦，在来一次就成功了哦					1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						1	FALSE	4									
96	佣兵试炼A	75	0			130		1	TRUE			TRUE				Level/Other/Monster_mecha_2	heilong04	DN_FB/heilong04/heilong04	Audio/mapambience/hailong	Table/SceneBlock/heilong04	41|1043	65=9.6=49		0|90|0|1																																		FALSE	0					1=0	2=0							FALSE	FALSE	Monster_mecha_1		FALSE							FALSE	FALSE	130级开放机甲系统，乘骑机甲，化身传说英雄，就在130级，等你来战。	Loading_00|Loading_01|Loading_02|Loading_03|Loading_04|Loading_08	FALSE	FALSE	TRUE				1	minimap_heilong04	100|100		90									不要气馁哦，在来一次就成功了哦					1000		FALSE	FALSE			0	TRUE	TRUE				1	FALSE		-1						1	FALSE	4									
