EmblemID	SkillScript	SkillName	ExSkillScript	OtherSkillScripts	SkillType	SkillPercent	SkillPPT	ChangeProfReplaceItem				
32236212	鹰击长空ex（冷却）	Player_archer_attack_yingjichangkong_ex			2	20	1000		风行者		1	鹰击长空ex（冷却）
32236412	爆裂踢ex（冷却）	Player_archer_attack_baolieti_ex			2	20	1000		风行者		1	爆裂踢ex（冷却）
32236512	旋风飞腿ex（冷却）	Player_archer_attack_xuanfengfeitui_ex			2	20	1000		风行者		1	旋风飞腿ex（冷却）
32236612	嗜血狂潮ex（冷却）	Player_archer_attack_shixuekuangchao_ex			2	20	1000		风行者		1	嗜血狂潮ex（冷却）
31131612	偷袭点（冷却）	Player_archer_attack_touxidian	Player_archer_attack_touxidian_ex		2	20	1000		狙翎		1	偷袭点（冷却）
31131712	聚能射击ex（冷却）	Player_archer_attack_junengsheji_ex			2	20	1000		狙翎		1	聚能射击ex（冷却）
31131812	飞空连射ex（冷却）	Player_archer_attack_feikonglianshe_ex			2	20	1000		狙翎		1	飞空连射ex（冷却）
31132012	包围ex（冷却）	Player_archer_attack_baowei_ex			2	20	1000		狙翎		1	包围ex（冷却）
31132112	箭雨风暴ex（冷却）	Player_archer_attack_jianyufengbao_ex			2	20	1000		狙翎		1	箭雨风暴ex（冷却）
31132212	偷袭点ex（冷却）	Player_archer_attack_touxidian_ex			2	20	1000		狙翎		1	偷袭点ex（冷却）
32132712	爆炸箭矢（冷却）	Player_archer_attack_baozhajianshi	Player_archer_attack_baozhajianshi_ex		2	20	1000		魔羽		1	爆炸箭矢（冷却）
32132812	集中射击ex（冷却）	Player_archer_attack_jizhongsheji_ex			2	20	1000		魔羽		1	集中射击ex（冷却）
32133112	迅捷箭ex（冷却）	Player_archer_attack_xunjiejian_ex			2	20	1000		魔羽		1	迅捷箭ex（冷却）
32132912	神速射击EX（冷却）	Player_archer_attack_shensusheji_ex			2	20	1000		魔羽		1	神速射击EX（冷却）
32133212	追踪箭ex（冷却）	Player_archer_attack_zhuizongjian_ex			2	20	1000		魔羽		1	追踪箭ex（冷却）
32133312	爆炸箭矢ex（冷却）	Player_archer_attack_baozhajianshi_ex			2	20	1000		魔羽		1	爆炸箭矢ex（冷却）
30010912	冲击波（冷却）	Player_warrior_attack_chongjibo			2	20	1000		战士		1	冲击波（冷却）
30011012	凌空爆击（冷却）	Player_warrior_attack_lingkongbaoji			2	20	1000		战士		1	凌空爆击（冷却）
30114912	无限之刃（冷却）	Player_warrior_attack_wuxianzhiren			2	20	1000		剑圣		1	无限之刃（冷却）
30115812	真空连爆（冷却）	Player_warrior_attack_zhenkonglianbao			2	20	1000		剑圣		1	真空连爆（冷却）
30115012	三连斩（冷却）	Player_warrior_attack_sanlianzhan	Player_warrior_attack_sanlianzhan_ex		2	20	1000		剑圣		1	三连斩（冷却）
30115112	切骨之刺（冷却）	Player_warrior_attack_qieguzhici	Player_warrior_attack_qieguzhici_ex		2	20	1000		剑圣		1	切骨之刺（冷却）
30115212	挥砍姿态（冷却）	Player_warrior_attack_huikanzitai	Player_warrior_attack_huikanzitai_ex		2	20	1000		剑圣		1	挥砍姿态（冷却）
30115312	直线冲击（冷却）	Player_warrior_attack_zhixianchongji	Player_warrior_attack_zhixianchongji_ex		2	20	1000		剑圣		1	直线冲击（冷却）
30115412	月光碎片（冷却）	Player_warrior_attack_yueguangsuipian	Player_warrior_attack_yueguangsuipian_ex	Player_warrior_jx_yueguangsuipian_super	2	20	1000		剑圣		1	月光碎片（冷却）
30115512	旋风斩（冷却）	Player_warrior_attack_xuanfengzhan	Player_warrior_attack_xuanfengzhan_ex		2	20	1000		剑圣		1	旋风斩（冷却）
30115612	致命劈砍（冷却）	Player_warrior_attack_zhimingpikan	Player_warrior_attack_zhimingpikan_ex	Player_warrior_jx_zhimingpikan_super	2	20	1000		剑圣		1	致命劈砍（冷却）
30115712	半月斩（冷却）	Player_warrior_attack_banyuezhan	Player_warrior_attack_banyuezhan_ex	Player_warrior_jx_banyuezhan_super	2	20	1000		剑圣		1	半月斩（冷却）
30116112	重锤（冷却）	Player_warrior_attack_zhongchui			2	20	1000		剑圣		1	重锤（冷却）
30116312	勇敢（冷却）	Player_warrior_buff_yonggan			2	20	1000		剑圣		1	勇敢（冷却）
30211512	巨型炸弹（冷却）	Player_warrior_attack_juxingzhadan			2	20	1000		战神		1	巨型炸弹（冷却）
30212412	台风（冷却）	Player_warrior_attack_taifeng			2	20	1000		战神		1	台风（冷却）
30212012	践踏（冷却）	Player_warrior_attack_jianta	Player_warrior_attack_jianta_ex		2	20	1000		战神		1	践踏（冷却）
30212112	杀戮盛宴（冷却）	Player_warrior_attack_shalushengyan	Player_warrior_attack_shalushengyan_ex		2	20	1000		战神		1	杀戮盛宴（冷却）
30212212	旋转冲击（冷却）	Player_warrior_attack_xuanzhuanchongji	Player_warrior_attack_xuanzhuanchongji_ex		2	20	1000		战神		1	旋转冲击（冷却）
30212312	旋风（冷却）	Player_warrior_attack_xuanfeng	Player_warrior_attack_xuanfeng_ex		2	20	1000		战神		1	旋风（冷却）
30211612	飞行冲击（冷却）	Player_warrior_attack_feixingchongji	Player_warrior_attack_feixingchongji_ex	Player_warrior_jx_feixingchongji_super	2	20	1000		战神		1	飞行冲击（冷却）
30211712	惩戒波（冷却）	Player_warrior_attack_chengjiebo	Player_warrior_attack_chengjiebo_ex		2	20	1000		战神		1	惩戒波（冷却）
30211812	范围炸弹（冷却）	Player_warrior_attack_fanweizhadan	Player_warrior_attack_fanweizhadan_ex		2	20	1000		战神		1	范围炸弹（冷却）
30211912	滚动攻击（冷却）	Player_warrior_attack_gundonggongji	Player_warrior_attack_gundonggongji_ex		2	20	1000		战神		1	滚动攻击（冷却）
30212812	高地人（冷却）	Player_warrior_buff_gaodiren			2	20	1000		战神		1	高地人（冷却）
30213012	铁布衫（冷却）	Player_warrior_buff_tiebushan			2	20	1000		战神		1	铁布衫（冷却）
31116512	回避斩（冷却）	Player_warrior_attack_huibizhan			2	20	1000		剑皇		1	回避斩（冷却）
31116812	惩罚攻击（冷却）	Player_warrior_attack_chengfagongji	Player_warrior_attack_chengfagongji_ex		2	20	1000		剑皇		1	惩罚攻击（冷却）
31116612	三连斩ex（冷却）	Player_warrior_attack_sanlianzhan_ex			2	20	1000		剑皇		1	三连斩ex（冷却）
31116712	切骨之刺ex（冷却）	Player_warrior_attack_qieguzhici_ex			2	20	1000		剑皇		1	切骨之刺ex（冷却）
31116912	挥砍姿态ex（冷却）	Player_warrior_attack_huikanzitai_ex			2	20	1000		剑皇		1	挥砍姿态ex（冷却）
31117012	直线冲击ex（冷却）	Player_warrior_attack_zhixianchongji_ex			2	20	1000		剑皇		1	直线冲击ex（冷却）
31117112	惩罚攻击ex（冷却）	Player_warrior_attack_chengfagongji_ex			2	20	1000		剑皇		1	惩罚攻击ex（冷却）
32117712	水月神舞（冷却）	Player_warrior_attack_shuiyueshenwu	Player_warrior_attack_shuiyueshenwu_ex		2	20	1000		月之领主		1	水月神舞（冷却）
32117412	猛砍站姿（冷却）	Player_warrior_attack_mengkanzhanzi			2	20	1000		月之领主		1	猛砍站姿（冷却）
32117512	月光碎片ex（冷却）	Player_warrior_attack_yueguangsuipian_ex		Player_warrior_jx_yueguangsuipian_super	2	20	1000		月之领主		1	月光碎片ex（冷却）
32117612	旋风斩ex（冷却）	Player_warrior_attack_xuanfengzhan_ex			2	20	1000		月之领主		1	旋风斩ex（冷却）
32117812	致命劈砍ex（冷却）	Player_warrior_attack_zhimingpikan_ex			2	20	1000		月之领主		1	致命劈砍ex（冷却）
32117912	半月斩ex（冷却）	Player_warrior_attack_banyuezhan_ex			2	20	1000		月之领主		1	半月斩ex（冷却）
32118012	水月神舞ex（冷却）	Player_warrior_attack_shuiyueshenwu_ex			2	20	1000		月之领主		1	水月神舞ex（冷却）
32214012	连骨撞击（冷却）	Player_warrior_attack_lianguzhuangji	Player_warrior_attack_lianguzhuangji_ex		2	20	1000		狂战士		1	连骨撞击（冷却）
32214112	践踏ex（冷却）	Player_warrior_attack_jianta_ex			2	20	1000		狂战士		1	践踏ex（冷却）
32214212	杀戮盛宴ex（冷却）	Player_warrior_attack_shalushengyan_ex			2	20	1000		狂战士		1	杀戮盛宴ex（冷却）
32214412	旋转冲击ex（冷却）	Player_warrior_attack_xuanzhuanchongji_ex			2	20	1000		狂战士		1	旋转冲击ex（冷却）
32214512	旋风ex（冷却）	Player_warrior_attack_xuanfeng_ex			2	20	1000		狂战士		1	旋风ex（冷却）
32214612	连骨撞击ex（冷却）	Player_warrior_attack_lianguzhuangji_ex			2	20	1000		狂战士		1	连骨撞击ex（冷却）
31213712	冲锋怒吼（冷却）	Player_warrior_buff_chongfengnuhou			2	20	1000		毁灭者		1	冲锋怒吼（冷却）
31213112	大漩涡怒吼（冷却）	Player_warrior_attack_daxuanwonuhou	Player_warrior_attack_daxuanwonuhou_ex	Player_warrior_jx_daxuanwonuhou_super	2	20	1000		毁灭者		1	大漩涡怒吼（冷却）
31213212	飞行冲击ex（冷却）	Player_warrior_attack_feixingchongji_ex		Player_warrior_jx_feixingchongji_super	2	20	1000		毁灭者		1	飞行冲击ex（冷却）
31213312	惩戒波ex（冷却）	Player_warrior_attack_chengjiebo_ex			2	20	1000		毁灭者		1	惩戒波ex（冷却）
31213412	范围炸弹ex（冷却）	Player_warrior_attack_fanweizhadan_ex			2	20	1000		毁灭者		1	范围炸弹ex（冷却）
31213512	滚动攻击ex（冷却）	Player_warrior_attack_gundonggongji_ex			2	20	1000		毁灭者		1	滚动攻击ex（冷却）
31213612	大漩涡怒吼ex（冷却）	Player_warrior_attack_daxuanwonuhou_ex		Player_warrior_jx_daxuanwonuhou_super	2	20	1000		毁灭者		1	大漩涡怒吼ex（冷却）
30188211	摧毁（伤害）	Player_academic_attack_cuihui			1	50	1000		工程师		1	摧毁（伤害）
30189211	天际（伤害）	Player_academic_attack_tianji			1	50	1000		工程师		1	天际（伤害）
30188311	乒乓爆栗（伤害）	Player_academic_attack_pingpangbaoli	Player_academic_attack_pingpangbaoli_ex		1	50	1000		工程师		1	乒乓爆栗（伤害）
30188411	加农爆破筒（伤害）	Player_academic_attack_jianongbaopotong	Player_academic_attack_jianongbaopotong_ex		1	50	1000		工程师		1	加农爆破筒（伤害）
30188511	脑电波投射（伤害）	Player_academic_attack_naodianbotoushe	Player_academic_attack_naodianbotoushe_ex		1	50	1000		工程师		1	脑电波投射（伤害）
30188711	生化导弹（伤害）	Player_academic_attack_shenghuadaodan	Player_academic_attack_shenghuadaodan_ex		1	50	1000		工程师		1	生化导弹（伤害）
30188811	重磅鸭（伤害）	Player_academic_attack_zhongbangya	Player_academic_attack_zhongbangya_ex	Monster_duck_huoqiu|Monster_duck_attack	1	50	1000		工程师		1	重磅鸭（伤害）
30189511	化学手榴弹（伤害）	Player_academic_attack_huaxueshouliudan			1	50	1000		工程师		1	化学手榴弹（伤害）
30292811	冰柱释放（伤害）	Player_academic_attack_bingzhushifang			1	50	1000		炼金术士		1	冰柱释放（伤害）
30293911	毒池（伤害）	Player_academic_attack_duchi			1	50	1000		炼金术士		1	毒池（伤害）
30292911	岩浆戳刺（伤害）	Player_academic_attack_yanjiangchuoci	Player_academic_attack_yanjiangchuoci_ex		1	50	1000		炼金术士		1	岩浆戳刺（伤害）
30293011	寒冰戳刺（伤害）	Player_academic_attack_hanbingchuoci	Player_academic_attack_hanbingchuoci_ex		1	50	1000		炼金术士		1	寒冰戳刺（伤害）
30293111	岩浆墙（伤害）	Player_academic_attack_yanjiangqiang	Player_academic_attack_yanjiangqiang_ex	Monster_spider_attack_yanjiangqiang	1	50	1000		炼金术士		1	岩浆墙（伤害）
30293311	岩浆波流（伤害）	Player_academic_attack_yanjiangboliu	Player_academic_attack_yanjiangboliu_ex	Monster_spider_attack_yanjiangboliu_ex	1	50	1000		炼金术士		1	岩浆波流（伤害）
30293411	喷射（伤害）	Player_academic_attack_penshe	Player_academic_attack_penshe_ex	Player_academic_attack_penshe_end2|Player_academic_attack_penshe_ex_end2	1	50	1000		炼金术士		1	喷射（伤害）
30293611	疾病（伤害）	Player_academic_attack_jibing	Player_academic_attack_jibing_ex		1	50	1000		炼金术士		1	疾病（伤害）
30293711	毒气聚能（伤害）	Player_academic_attack_duqijuneng	Player_academic_attack_duqijuneng_ex		1	50	1000		炼金术士		1	毒气聚能（伤害）
30293811	毒气暴击（伤害）	Player_academic_attack_duqibaoji	Player_academic_attack_duqibaoji_ex		1	50	1000		炼金术士		1	毒气暴击（伤害）
30294211	冰雪连天（伤害）	Player_academic_attack_bingxueliantian			1	50	1000		炼金术士		1	冰雪连天（伤害）
30294411	混合感染（伤害）	Player_academic_attack_hunheganran			1	50	1000		炼金术士		1	混合感染（伤害）
31190911	飞溅（伤害）	Player_academic_attack_feijian	Player_academic_attack_feijian_ex		1	50	1000		重炮手		1	飞溅（伤害）
31191111	乒乓爆栗ex（伤害）	Player_academic_attack_pingpangbaoli_ex			1	50	1000		重炮手		1	乒乓爆栗ex（伤害）
31191211	加农爆破筒ex（伤害）	Player_academic_attack_jianongbaopotong_ex			1	50	1000		重炮手		1	加农爆破筒ex（伤害）
31191311	脑电波投射ex（伤害）	Player_academic_attack_naodianbotoushe_ex			1	50	1000		重炮手		1	脑电波投射ex（伤害）
31191411	生化导弹ex（伤害）	Player_academic_attack_shenghuadaodan_ex			1	50	1000		重炮手		1	生化导弹ex（伤害）
31191511	飞溅ex（伤害）	Player_academic_attack_feijian_ex			1	50	1000		重炮手		1	飞溅ex（伤害）
32191811	超大重磅炸弹（伤害）	Player_academic_attack_chaodazhongbangzhadan	Player_academic_attack_chaodazhongbangzhadan_ex	Player_academic_attack_chaodazhongbangzhadan_end2|Player_academic_attack_chaodazhongbangzhadan_ex_end2	1	50	1000		机械大师		1	超大重磅炸弹（伤害）
32192011	重磅鸭ex（伤害）	Player_academic_attack_zhongbangya_ex		Player_academic_jx_zhongbangya_super	1	50	1000		机械大师		1	重磅鸭ex（伤害）
32192411	超大重磅炸弹ex（伤害）	Player_academic_attack_chaodazhongbangzhadan_ex		Player_academic_attack_chaodazhongbangzhadan_end2|Player_academic_attack_chaodazhongbangzhadan_ex_end2	1	50	1000		机械大师		1	超大重磅炸弹ex（伤害）
31294711	C2H5OH（伤害）	Player_academic_attack_C2H5OH			1	50	1000		炼金圣士		1	C2H5OH（伤害）
31294811	冰光束（伤害）	Player_academic_attack_bingguangshu	Player_academic_attack_bingguangshu_ex		1	50	1000		炼金圣士		1	冰光束（伤害）
31294911	岩浆戳刺ex（伤害）	Player_academic_attack_yanjiangchuoci_ex			1	50	1000		炼金圣士		1	岩浆戳刺ex（伤害）
31295011	寒冰戳刺ex（伤害）	Player_academic_attack_hanbingchuoci_ex			1	50	1000		炼金圣士		1	寒冰戳刺ex（伤害）
31295111	岩浆墙ex（伤害）	Player_academic_attack_yanjiangqiang_ex			1	50	1000		炼金圣士		1	岩浆墙ex（伤害）
31295211	岩浆波流ex（伤害）	Player_academic_attack_yanjiangboliu_ex			1	50	1000		炼金圣士		1	岩浆波流ex（伤害）
31295411	冰光束ex（伤害）	Player_academic_attack_bingguangshu_ex			1	50	1000		炼金圣士		1	冰光束ex（伤害）
32295511	爱情病毒（伤害）	Player_academic_attack_aiqingbingdu			1	50	1000		药剂师		1	爱情病毒（伤害）
32295711	喷射ex（伤害）	Player_academic_attack_penshe_ex		Player_academic_attack_penshe_end2|Player_academic_attack_penshe_ex_end2	1	50	1000		药剂师		1	喷射ex（伤害）
32295911	疾病ex（伤害）	Player_academic_attack_jibing_ex			1	50	1000		药剂师		1	疾病ex（伤害）
32296011	毒气聚能ex（伤害）	Player_academic_attack_duqijuneng_ex			1	50	1000		药剂师		1	毒气聚能ex（伤害）
32296111	毒气暴击ex（伤害）	Player_academic_attack_duqibaoji_ex			1	50	1000		药剂师		1	毒气暴击ex（伤害）
30048011	能量爆发（伤害）	Player_sorceress_attack_nengliangbaofa			1	50	1000		魔法师		1	能量爆发（伤害）
30048111	震荡波（伤害）	Player_sorceress_attack_zhengdangbo			1	50	1000		魔法师		1	震荡波（伤害）
30148611	火焰风暴（伤害）	Player_sorceress_attack_huoyanfengbao			1	50	1000		元素		1	火焰风暴（伤害）
30149611	暴风雪（伤害）	Player_sorceress_attack_baofengxue			1	50	1000		元素		1	暴风雪（伤害）
30148711	火球（伤害）	Player_sorceress_attack_huoqiu	Player_sorceress_attack_huoqiu_ex	Player_sorceress_jx_huoqiu_super	1	50	1000		元素		1	火球（伤害）
30148911	地狱火海（伤害）	Player_sorceress_attack_diyuhuohai	Player_sorceress_attack_diyuhuohai_ex	Player_sorceress_jx_diyuhuohai_super	1	50	1000		元素		1	地狱火海（伤害）
30149011	火墙（伤害）	Player_sorceress_attack_huoqiang	Player_sorceress_attack_huoqiang_ex		1	50	1000		元素		1	火墙（伤害）
30149111	火径（伤害）	Player_sorceress_attack_huojing	Player_sorceress_attack_huojing_ex		1	50	1000		元素		1	火径（伤害）
30149211	冰刃（伤害）	Player_sorceress_attack_bingren	Player_sorceress_attack_bingren_ex		1	50	1000		元素		1	冰刃（伤害）
30149311	霜冻（伤害）	Player_sorceress_attack_shuangdong	Player_sorceress_attack_shuangdong_ex		1	50	1000		元素		1	霜冻（伤害）
30149411	冰刺（伤害）	Player_sorceress_attack_bingci	Player_sorceress_attack_bingci_ex		1	50	1000		元素		1	冰刺（伤害）
30149511	冰雾（伤害）	Player_sorceress_attack_bingwu	Player_sorceress_attack_bingwu_ex		1	50	1000		元素		1	冰雾（伤害）
30149911	火鸟（伤害）	Player_sorceress_attack_huoniao			1	50	1000		元素		1	火鸟（伤害）
30252211	驱散（伤害）	Player_sorceress_attack_qusan	Monster_spider_qusan_super	Player_sorceress_jx_qusan_super	1	50	1000		魔导		1	驱散（伤害）
30253211	流星雨（伤害）	Player_sorceress_attack_liuxingyu			1	50	1000		魔导		1	流星雨（伤害）
30252811	重力球（伤害）	Player_sorceress_attack_zhongliqiu	Player_sorceress_attack_zhongliqiu_ex		1	50	1000		魔导		1	重力球（伤害）
30252911	黑暗神殿（伤害）	Player_sorceress_attack_heianshendian	Player_sorceress_attack_heianshendian_ex	Player_sorceress_attack_heianshendian_ex	1	50	1000		魔导		1	黑暗神殿（伤害）
30253011	召唤黑洞（伤害）	Player_sorceress_attack_zhaohuanheidong	Player_sorceress_attack_zhaohuanheidong_ex		1	50	1000		魔导		1	召唤黑洞（伤害）
30253111	上升重力（伤害）	Player_sorceress_attack_shangshengzhongli	Player_sorceress_attack_shangshengzhongli_ex		1	50	1000		魔导		1	上升重力（伤害）
