Comment	CommentSceneID	ID	Name	PresentID	Type	Tag	Fightgroup	SummonGroup	WalkSpeed	RunSpeed	FloatHeight	RotateSpeed	AttackSpeed	SkillCD	AttackProb	Sight	FightTogetherDis	BeLocked	InBornBuff	AttackBase	MagicAttackBase	MaxHP	Level	PhysicalDef	MagicDef	CritResist2	IconString	ElementDef	MobaExp	MobaExpRange	MobaKillNeedHint	PosIndex	HpSection	IsWander	Block	DynamicBlock	UsingGeneralCutscene	SoloShow	EndShow	Fov	AIStartTime	AIActionGap	IsFixedInCD	FashionTemplate	Highlight	UseMyMesh	ExtraReward	aihit	AiBehavior	InitEnmity	AlwaysHpBar	HideName	ratioleft	ratioright	ratioidle	ratiodistance	ratioskill	ratioexp	navigation	IsNavPingpong	HideInMiniMap	Access	SameBillBoard	HellDrop	PandoraDropIDs	DropIDs	BigMeleePoints	LinkCombo	CanBeManipulate	CritDamageDef	InheriteAtrribute	MaxSuperArmorA	MaxSuperArmorB	MaxSuperArmorC	SuperArmorRecoverSpeedA	SuperArmorRecoveryMaxA	SuperArmorBrokenBuffA	SuperArmorInvincibleTimeA	SuperArmorRecoverSpeedB	SuperArmorRecoveryMaxB	SuperArmorBrokenBuffB	SuperArmorInvincibleTimeB	SuperArmorRecoverSpeedC	SuperArmorRecoveryMaxC	SuperArmorBrokenBuffC	SuperArmorInvincibleTimeC	SuperArmorBrokenStrike	DoodadDrop
陪练教练组		99004	大一陪练-海龙	43001	1				0	0		5	100	100	0.15	40	10			10	10	100000000											10	FALSE	TRUE		FALSE	FALSE	FALSE		2.5	1	TRUE		FALSE			1	Monster_Nest	0			0	0	0.1	0	0.75	0		1									TRUE			999999999	999999999	999999999														
陪练教练组		99005	大二陪练-海龙	43002	1				0	0		5	100	100	0.15	40	10			10	10	100000000											30	FALSE	TRUE		FALSE	FALSE	FALSE	60	2.5	1	TRUE		FALSE			1	Monster_SeaDragon_Nest	0			0	0	0.1	0	0.75	0		1									TRUE			999999999	999999999	999999999														
变身小妖精(战斗关系-1，无出场动作)		198	祭司转职体验	299	2		-1		1	3		8	100	100	1	20	10			500	500	4000												FALSE	TRUE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Ally	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
变身兽人(战斗关系-1，无出场动作)		199	祭司转职体验	399	2		-1		1	2.3		8	100	100	1	20	10			500	500	4000												FALSE	TRUE		FALSE	FALSE	FALSE		1.5	1.5	FALSE		TRUE			1	Ally	0			0.2	0.2	0.2	0.2	0.2	0.2		1									TRUE																			
雷电之手		201	雷电之手	1351	2		-1		0	0		0	100	100	0	35	10		34216=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
治愈之手		202	治愈之手	1352	2		-1		0	0		0	100	100	0	35	10		34213=1|34201=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
掌握之手		203	掌握之手	1353	2		-1		0	0		0	100	100	0	35	10		34215=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
痊愈之手		204	痊愈之手	1354	2		-1		0	0		0	100	100	0	35	10		34214=1|34203=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
雷电之手EX		205	雷电之手	1355	2		-1		0	0		0	100	100	0	35	10		34408=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
治愈之手EX		206	治愈之手	1356	2		-1		0	0		0	100	100	0	35	10		34405=1|34217=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
掌握之手EX		207	掌握之手	1357	2		-1		0	0		0	100	100	0	35	10		34407=1|34414=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
痊愈之手EX		208	痊愈之手	1358	2		-1		0	0		0	100	100	0	35	10		34406=1|34411=1|34415=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
雷电之手SUPER		209	雷电之手	1355	2		-1		0	0		0	100	100	0	35	10		34408=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
偷袭点-花		221	偷袭点	7300	2		-1		0	0		0	100	100	0	35	10		32311=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		2	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
偷袭点EX-花		222	偷袭点	7301	2		-1		0	0		0	100	100	0	35	10		32311=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		2	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
冰柱喷射		231	冰柱喷射	1361	2		-1		0	0		0	100	100	0	35	10		33402=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
能量反射		232	能量反射	1362	2		-1		0	0		0	100	100	0	35	10		33203=1|33204=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
能量反射EX		233	能量反射	1363	2		-1		0	0		0	100	100	0	35	10		33203=1|33206=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
激光破碎EX		234	激光破碎	1364	2		-1		0	0		0	100	100	0	35	10		33207=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
审判锤EX		235	审判锤	1350	2		-1		0	0		0	100	100	0	35	10		34219=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
神圣大地		236	神圣大地	1367	2		-1		0	0		0	100	100	0	35	10		34305=1|34331=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
神圣大地EX		237	神圣大地	1368	2		-1		0	0		0	100	100	0	35	10		34305=1|34315=1|34331=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
雷电之手（新手关牧师）		238	雷电之手	1369	2		-1		0	0		0	100	100	0	35	10		34216=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
岩浆墙		239	岩浆墙	1370	2		-1		0	0		0	100	100	0	35	10		35202=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
上蜡		240	上蜡	1371	2		-1		0	0		0	100	100	0	35	10		35003=1|30010=1|35002=1|35008=1|35010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
岩浆波流EX		241	岩浆波流	1372	2		-1		0	0		0	100	100	0	35	10		35701=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
治愈流EX		242	治愈流	1373	2		-1		0	0		0	100	100	0	35	10		35807=1|35809=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
摄魂怪（学者召唤物）		250	摄魂怪	7302	2		-1	1	1.6	3		10	100	100	1	35	10		35005=1|35007=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
重磅鸭（学者召唤物）		251	重磅鸭	7304	2		-1	2	1	3		10	100	100	1	35	10		35101=1|35104=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0.1	0.1	0.1	0	3	0		1								1	TRUE			600	600	600														
链锯之塔（学者召唤物）		252	链锯之塔	7303	2		-1	4	0	0		10	100	100	3	35	10		35401=1|35402=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0	0	0	0	0	0		1									TRUE			999999	999999	999999														
寒冰之塔（学者召唤物）		253	寒冰之塔	7306	2		-1	3	0	0		10	100	100	3	35	10		35105=1|35106=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0	0	0	0	0	0		1									TRUE			999999	999999	999999														
瞒天过海（学者召唤物）		254	瞒天过海	7305	2		-1		1	3		10	100	100	1	35	10		35201=1|1=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	FALSE	TRUE	0.1	0.1	0.1	0	0	0		1									TRUE			999999	999999	999999														
超大重磅炸弹ex		255	超大重磅炸弹	1376	2		-1		0	0		0	100	100	0	35	10		35110=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
超大重磅炸弹ex提前		256	超大重磅炸弹	1377	2		-1		0	0		0	100	100	0	35	10		35110=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
天降雨点		257	天降雨点	1382	2		-1		0	0		0	100	100	0	35	10		30024=1|36101=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
天昏地暗		258	天昏地暗	1383	2		-1		0	0		0	100	100	0	35	10		30024=1|36401=1|36403=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
天昏地暗EX		259	天昏地暗	1384	2		-1		0	0		0	100	100	0	35	10		30024=1|36404=1|36406=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
阿兹那（刺客召唤物）		260	阿兹那	7308	2		-1	5	1.6	3		10	100	100	1	35	10		36216=1|36214=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子（刺客召唤物）		261	影子	7309	2		-1	6	1.6	3		10	100	100	1	35	10		36217=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子移位打击EX		262	移位打击	7310	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36306=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子风雷震落EX		263	风雷震落	7311	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36307=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子灵巧猎手EX		264	灵巧猎手	7312	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36308=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
致残惩罚者变身		265	致残惩罚者	1385	2		-1		1.6	3		10	100	100	1	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			1	Ally_academic	0	FALSE		0.1	0.1	0.1	0	3	0		1									TRUE																			
能量环buff		266	能量环	7314	2		-1		0	0		0	100	100	0	35	10		36207=1|30010=1|36221=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
幽灵伪装		267	幽灵伪装	7315	2		-1		0	0		0	100	100	0	35	10		36218=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
查克拉圆环		268	查克拉圆环	7316	2		-1		0	0		0	100	100	0	35	10		36212=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999	999999	999999														
黄昏之光ex		269	黄昏之光	7317	2		-1		0	0		0	100	100	0	35	10		36604=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
召唤傀儡		270	召唤傀儡	7318	2		-1		0	0		0	100	100	0	35	10		37104=1|37105=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999999	999999999	999999999														
灵魂之门		271	灵魂之门	7319	2		-1		0	0		10	100	100	0	35	10		37111=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
灵魂之门EX		272	灵魂之门	7320	2		-1		0	0		10	100	100	0	35	10		37111=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
憎恶之境		273	憎恶之境	7321	2		-1		0	0		0	100	100	0	35	10		37118=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999999	999999999	999999999														
怨恨之象		274	怨恨之象	7322	2		-1		0	0		0	100	100	0	35	10		37108=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE			999999999	999999999	999999999														
苦痛之灵		275	苦痛之灵	7323	2		-1		0	0		0	100	100	0	35	10		37118=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
苦痛之灵EX		276	苦痛之灵	7324	2		-1		0	0		0	100	100	0	35	10		37118=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
野兽之灵		277	野兽之灵	7325	2		-1		0	0		0	100	100	0	35	10		37210=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
野兽之灵EX		278	野兽之灵	7326	2		-1		0	0		0	100	100	0	35	10		37210=1|30010=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
执政官EX		279	执政官	7327	2		-1		0	0		0	100	100	0	35	10		37502=1|30024=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
冰域		280	冰域	7328	2		-1		0	0		0	100	100	0	35	10		33417=1|30010=1|33416=1|33411=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
剧毒侵袭		281	剧毒侵袭	7329	2		-1		0	0		0	100	100	0	35	10		35818=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
召唤图腾		282	召唤图腾	7330	2		-1		0	0		0	100	100	0	35	10		37216=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
刺客影子灵巧猎手EX		283	刀锋疾驰	7331	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36325=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子灵巧猎手EX		284	野兽狂击	7332	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36326=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
黄昏猎人脱手		285	黄昏猎人脱手	7333	2		-1		0	0		0	100	100	0	35	10		37515=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
广域螫刺脱手		286	广域螫刺脱手	7334	2		-1		0	0		0	100	100	0	35	10		37516=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
弗莱德将军脱手		287	弗莱德将军脱手	7335	2		-1		0	0		10	100	100	0	35	10		37517=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
漫长熔浆脱手		288	漫长熔浆脱手	7336	2		-1		0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
激光雷脱手		289	激光雷脱手	7337	2		-1		0	0		0	100	100	0	35	10		33519=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
驱散脱手		290	驱散脱手	7338	2		-1		0	0		0	100	100	0	35	10		33518=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
超级天堂审判		291	超级天堂审判	7339	2		-1		0	0		0	100	100	0	35	10		34325=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
超级雷电之手		292	超级雷电之手	7340	2		-1		0	0		0	100	100	0	35	10		34408=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	TRUE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999	999999	999999														
超级冰域		293	冰域MAX	7341	2		-1		0	0		0	100	100	0	35	10		33417=1|30010=1|33416=1|33411=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
摄魂怪（学者召唤物）		294	觉醒摄魂怪	7342	2		-1	7	1.6	3		10	100	100	1	35	10		35514=1|35515=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0.1	0.1	0.1	0	3	0		1									TRUE			3000	3000	3000														
重磅鸭（学者召唤物）		295	觉醒重磅鸭	7343	2		-1	2	1	3		10	100	100	1	35	10		35617=1|35619=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0.1	0.1	0.1	0	3	0		1								1	TRUE			1800	1800	1800														
链锯之塔（学者召唤物）		296	觉醒链锯之塔	7344	2		-1	4	0	0		10	100	100	3	35	10		35618=1|35620=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Ally_academic	0	TRUE		0	0	0	0	0	0		1									TRUE			999999	999999	999999														
执政官脱手		297	执政官	7345	2		-1		0	0		0	100	100	1	35	10		37502=1|30024=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1								1	TRUE			999999999	999999999	999999999														
影舞者影子飓风舞		298	觉醒影子飓风舞	7346	2		-1		1.6	3		10	100	100	1	35	10		30024=1|32582=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
影舞者影子螺旋风暴		299	觉醒影子螺旋风暴	7347	2		-1		1.6	3		10	100	100	1	35	10		30024=1|32581=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.5	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
刺客影子致残惩罚者		300	致残惩罚者影子	7348	2		-1		1.6	3		10	100	100	1	35	10		30024=1|36300=1	1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.2	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0.1	0.1	0.1	0	3	0		1									TRUE			1000	1000	1000														
白菜成长第一阶段		301	白菜成长第一阶段	100043	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		302	白菜成长第一阶段	100044	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		303	白菜成长第一阶段	100045	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		304	白菜成长第一阶段	100046	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		305	白菜成长第一阶段	100047	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		306	白菜成长第一阶段	100048	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
白菜成长第一阶段		307	白菜成长第一阶段	100049	2				0	0		0	100	100	0	35	10			1	1	1												FALSE	FALSE		FALSE	FALSE	FALSE		0.1	0.5	FALSE		FALSE			-1	Monster_Summon	0	FALSE	TRUE	0	0	0	0	0.2	0		1									TRUE																			
